"ЛИЦЕВОЙ","ХВС ВАННА НОМЕР","ХВС ВАННЯ ПОКАЗ","ХВС ТУАЛЕТ НОМЕР","ХВС ТУАЛЕТ ПОКАЗ","ХВС КУХНЯ НОМЕР","ХВС КУХНЯ ПОКАЗ","ПОЛИВ НОМЕР","ПОЛИВ ПОКАЗ","ГВС ВАННА НОМЕР","ГВС ВАННЯ ПОКАЗ","ГВС ТУАЛЕТ НОМЕР","ГВС ТУАЛЕТ ПОКАЗ","ГВС КУХНЯ НОМЕР","ГВС КУХНЯ ПОКАЗ","ОБРАТКА НОМЕР","ОБРАТКА ПОКАЗ"
"2150020190","","0","","0","","0","","0","","0","","0","","0","","0"
"2150020200","","0","","0","","0","","0","","0","","0","","0","","0"
"2150020210","4700464","239","","0","","0","","0","4780126","124","","0","","0","","0"
"2150020220","","0","","0","","0","","0","","0","","0","","0","","0"
"2150020230","","0","","0","","0","","0","","0","","0","","0","","0"
"2150020240","447055","1157","","0","","0","","0","475875","463","","0","","0","","0"
"2150020250","","0","","0","","0","","0","","0","","0","","0","","0"
"2150020260","139604","170","","0","","0","","0","132476","45","","0","","0","","0"
"2150020270","","0","","0","","0","","0","","0","","0","","0","","0"
"2150020280","129064","1471","","0","","0","","0","123887","640","","0","","0","","0"
"2150020290","1165839","660","","0","","0","","0","1125509","337","","0","","0","","0"
"2150020300","","0","","0","","0","","0","","0","","0","","0","","0"
"2150020310","464297","887","","0","","0","","0","481659","388","","0","","0","","0"
"2150020320","4187150","632","","0","","0","","0","4096863","198","","0","","0","","0"
"2150020330","235787","929","","0","","0","","0","214124","223","","0","","0","","0"
"2150020340","","0","","0","","0","","0","","0","","0","","0","","0"
"2150020350","237266","313","","0","","0","","0","240803","51","","0","","0","","0"
"2150020360","326510","1386","","0","","0","","0","295699","689","","0","","0","","0"
"2150020370","119128","1015","","0","","0","","0","174748","348","","0","","0","","0"
"2150020380","1080101","135","","0","","0","","0","1099353","13","","0","","0","","0"
"2150020390","442105","87","","0","","0","","0","453833","10","","0","","0","","0"
"2150020400","4782184","1259","","0","","0","","0","4826035","418","","0","","0","","0"
"2150020410","2778409","1116","","0","","0","","0","2797729","901","","0","","0","","0"
"2150020420","1323201","474","","0","","0","","0","1387061","6","","0","","0","","0"
"2150020430","77350","423","","0","","0","","0","159402","3","","0","","0","","0"
"2150020440","4484206","1761","","0","","0","","0","4468517","542","","0","","0","","0"
"2150020450","220416","1569","","0","","0","","0","182929","796","","0","","0","","0"
"2150020460","691642","760","","0","","0","","0","696431","197","","0","","0","","0"
"2150020470","524206","238","","0","","0","","0","527970","39","","0","","0","","0"
"2150020480","","0","","0","","0","","0","","0","","0","","0","","0"
"2150020490","","0","","0","","0","","0","","0","","0","","0","","0"
"2150020500","2856741","1954","","0","","0","","0","2846499","1038","","0","","0","","0"
"2150020510","194138","203","","0","","0","","0","84682","36","","0","","0","","0"
"2150020520","828758","1897","","0","","0","","0","905374","728","","0","","0","","0"
"2150020530","1008090","0","","0","","0","","0","12013920","0","","0","","0","","0"
"2150020540","279702","853","","0","","0","","0","242047","349","","0","","0","","0"
"2150020550","124519","74","","0","","0","","0","270355","21","","0","","0","","0"
"2150020560","91292326","1014","","0","","0","","0","21325372","406","","0","","0","","0"
"2150020570","4538360","2529","","0","","0","","0","4544139","1030","","0","","0","","0"
"2150020580","","0","","0","","0","","0","","0","","0","","0","","0"
"2150020590","17479","672","","0","","0","","0","14756","323","","0","","0","","0"
"2150020600","4827590","538","","0","","0","","0","4893547","322","","0","","0","","0"
"2150020610","516309","5","","0","","0","","0","579603","3","","0","","0","","0"
"2150020620","322358","132","","0","","0","","0","273465","2","","0","","0","","0"
"2150020630","3529860","172","","0","","0","","0","3468582","14","","0","","0","","0"
"2150020640","322910","1097","","0","","0","","0","357268","649","","0","","0","","0"
"2150020650","1020728","374","","0","","0","","0","332964","187","","0","","0","","0"
"2150020660","","0","","0","","0","","0","","0","","0","","0","","0"
"2150020670","236264","621","","0","","0","","0","255545","0","","0","","0","","0"
"2150020680","588167","521","","0","","0","","0","562212","134","","0","","0","","0"
"2150020690","280792","440","","0","","0","","0","129264","145","","0","","0","","0"
"2150020700","9200355677","0","","0","","0","","0","9200313202","0","","0","","0","","0"
"2150020710","473038","337","","0","","0","","0","544152","163","","0","","0","","0"
"2150020720","557861","1074","","0","","0","","0","547548","552","","0","","0","","0"
"2150020730","152728","780","","0","","0","","0","544591","386","","0","","0","","0"
"2150020740","751496","716","","0","","0","","0","490420","18","","0","","0","","0"
"2150020750","303212","128","","0","","0","","0","244667","59","","0","","0","","0"
"2150020760","6189","1797","","0","","0","","0","9649","651","","0","","0","","0"
"2150020770","16984","527","","0","","0","","0","716","265","","0","","0","","0"
"2150020780","317381","1767","","0","","0","","0","345920","659","","0","","0","","0"
"2150020790","117587","68","","0","","0","","0","129600","12","","0","","0","","0"
"2150020800","9200272219","2","","0","","0","","0","9200222708","2","","0","","0","","0"
"2150030010","7886861","135","","0","","0","","0","7658327","18","","0","","0","","0"
"2150030020","3347277","1299","","0","","0","","0","3319731","564","","0","","0","","0"
"2150030030","7774355","154","","0","","0","","0","7270943","52","","0","","0","","0"
"2150030040","","0","","0","","0","","0","","0","","0","","0","","0"
"2150030050","6767242","69","","0","","0","","0","6774356","32","","0","","0","","0"
"2150030060","729209","278","","0","","0","","0","730069","188","","0","","0","","0"
"2150030070","8126579","763","","0","","0","","0","8110156","241","","0","","0","","0"
"2150030080","41003","738","","0","","0","","0","124605","183","","0","","0","","0"
"2150030090","","0","","0","","0","","0","","0","","0","","0","","0"
"2150030100","4780809","805","","0","","0","","0","4824558","550","","0","","0","","0"
"2150030110","8078760","16","","0","","0","","0","8103161","1","","0","","0","","0"
"2150030120","556581","874","","0","","0","","0","565658","400","","0","","0","","0"
"2150030130","188920","1015","","0","","0","","0","191857","271","","0","","0","","0"
"2150030140","976142","1310","","0","","0","","0","976143","433","","0","","0","","0"
"2150030150","322246","932","","0","","0","","0","277309","560","","0","","0","","0"
"2150030160","","0","","0","","0","","0","","0","","0","","0","","0"
"2150030170","","0","","0","","0","","0","","0","","0","","0","","0"
"2150030180","755667","130","","0","","0","","0","747287","59","","0","","0","","0"
"2150030190","8396889","137","","0","","0","","0","8216983","35","","0","","0","","0"
"2150030200","4777678","1410","","0","","0","","0","4825054","416","","0","","0","","0"
"2150030210","525067","522","","0","","0","","0","6443859","195","","0","","0","","0"
"2150030220","81136","2015","","0","","0","","0","463460","783","","0","","0","","0"
"2150030230","","0","","0","","0","","0","","0","","0","","0","","0"
"2150030240","145510","775","","0","","0","","0","2799915","1148","","0","","0","","0"
"2150030250","215063","1117","","0","","0","","0","142304","369","","0","","0","","0"
"2150030260","259776","922","","0","","0","","0","341581","77","","0","","0","","0"
"2150030270","1292290","890","","0","","0","","0","21325282","329","","0","","0","","0"
"2150030280","1296744","1243","","0","","0","","0","1311737","210","","0","","0","","0"
"2150030290","","0","","0","","0","","0","","0","","0","","0","","0"
"2150030300","2201","357","","0","","0","","0","2546","172","","0","","0","","0"
"2150030310","4785729","337","","0","","0","","0","4471208","135","","0","","0","","0"
"2150030320","220426","2876","","0","","0","","0","10099573","126","","0","","0","","0"
"2150030330","","0","","0","","0","","0","","0","","0","","0","","0"
"2150030340","9200125097","41","","0","","0","","0","9200109412","19","","0","","0","","0"
"2150030350","917812","523","","0","","0","","0","907536","24","","0","","0","","0"
"2150030360","488625","7","","0","","0","","0","331332","1","","0","","0","","0"
"2150030370","101739495","555","","0","","0","","0","1782","10","","0","","0","","0"
"2150030380","467872","525","","0","","0","","0","438203","41","","0","","0","","0"
"2150030390","351817","51","","0","","0","","0","8323883","3","","0","","0","","0"
"2150030400","","0","","0","","0","","0","","0","","0","","0","","0"
"2150040010","4387994","1102","","0","","0","","0","4158244","454","","0","","0","","0"
"2150040020","4148200","881","","0","","0","","0","13022175","64","","0","","0","","0"
"2150040030","","0","","0","","0","","0","","0","","0","","0","","0"
"2150040040","27457","2176","","0","","0","","0","44532","810","","0","","0","","0"
"2150040050","","0","","0","","0","","0","","0","","0","","0","","0"
"2150040060","82313","111","","0","","0","","0","62057","37","","0","","0","","0"
"2150040070","","0","","0","","0","","0","","0","","0","","0","","0"
"2150040080","3046667","1147","","0","","0","","0","2876410","275","","0","","0","","0"
"2150040090","92486","914","","0","","0","","0","83446","486","","0","","0","","0"
"2150040100","532400","587","","0","","0","","0","540399","105","","0","","0","","0"
"2150040110","5604151","148","","0","","0","","0","5607108","8","","0","","0","","0"
"2150040120","10002387","1425","","0","","0","","0","10015975","239","","0","","0","","0"
"2150040130","73628","265","","0","","0","","0","34128","118","","0","","0","","0"
"2150040140","280115","93","","0","","0","","0","906755","15","","0","","0","","0"
"2150040150","376173","317","","0","","0","","0","299507","64","","0","","0","","0"
"2150040160","493856","1678","","0","","0","","0","499180","406","","0","","0","","0"
"2150040170","4716567","1973","","0","","0","","0","4648217","72","","0","","0","","0"
"2150040180","","0","","0","","0","","0","","0","","0","","0","","0"
"2150040190","509823","945","","0","","0","","0","520446","383","","0","","0","","0"
"2150040200","113427","1442","","0","","0","","0","99242","151","","0","","0","","0"
"2150040210","2780676","883","","0","","0","","0","2797616","316","","0","","0","","0"
"2150040220","","0","","0","","0","","0","","0","","0","","0","","0"
"2150040230","320480","33","","0","","0","","0","827041","12","","0","","0","","0"
"2150040240","90597","1190","","0","","0","","0","50411","534","","0","","0","","0"
"2150040250","545288","1016","","0","","0","","0","559470","645","","0","","0","","0"
"2150040260","562393","1068","","0","","0","","0","568900","225","","0","","0","","0"
"2150040270","283513","21","","0","","0","","0","127966","1","","0","","0","","0"
"2150040280","2582339","942","","0","","0","","0","2599054","583","","0","","0","","0"
"2150040290","373205","785","","0","","0","","0","895477303","175","","0","","0","","0"
"2150040300","3909142","964","","0","","0","","0","4158272","312","","0","","0","","0"
"2150040310","639037","410","","0","","0","","0","315806","0","","0","","0","","0"
"2150040320","315480","1004","","0","","0","","0","247447","306","","0","","0","","0"
"2150040330","4966116","1323","","0","","0","","0","4756067","216","","0","","0","","0"
"2150040340","525193","1050","","0","","0","","0","264428","84","","0","","0","","0"
"2150040350","251830","57","","0","","0","","0","165900","13","","0","","0","","0"
"2150040360","166494","602","","0","","0","","0","205306","247","","0","","0","","0"
"2150040370","241169","704","","0","","0","","0","212780","41","","0","","0","","0"
"2150040380","625687","618","","0","","0","","0","628406","144","","0","","0","","0"
"2150040390","14054001","151","","0","","0","","0","14066148","10","","0","","0","","0"
"2150040400","4717474","2317","","0","","0","","0","4672911","446","","0","","0","","0"
"2150040410","455189","1216","","0","","0","","0","743836","78","","0","","0","","0"
"2150040420","319507","566","","0","","0","","0","282995","259","","0","","0","","0"
"2150040430","","0","","0","","0","","0","","0","","0","","0","","0"
"2150040440","283462","238","","0","","0","","0","128224","59","","0","","0","","0"
"2150040450","162267","360","","0","","0","","0","156392","68","","0","","0","","0"
"2150040460","","0","","0","","0","","0","","0","","0","","0","","0"
"2150040470","40140","132","","0","","0","","0","50903","7","","0","","0","","0"
"2150040480","6954924","490","","0","","0","","0","92594","0","","0","","0","","0"
"2150040490","236701","925","","0","","0","","0","223789","8","","0","","0","","0"
"2150040500","","0","","0","","0","","0","","0","","0","","0","","0"
"2150040510","319205","121","","0","","0","","0","191918","31","","0","","0","","0"
"2150040520","296207","1500","","0","","0","","0","13742911","316","","0","","0","","0"
